order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount_price,sell_price,profit
193,04/11/2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,3,12.6,617.4,97.4
194,11/11/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,5,0.6,19.4,-0.6
195,07/01/2023,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,7,0.2,9.8,-0.2
196,26/10/2022,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,2,0.5,9.5,-0.5
197,03/11/2023,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,3,0.2,9.8,-0.2
198,05/03/2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,3,2.5,47.5,7.5
199,21/12/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,2,0,0,0
200,16/06/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,3,0.4,19.6,-0.4
201,11/12/2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,3,1,19,-1
202,13/07/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,2,6.6,213.4,13.4
203,31/12/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,1,0,0,0
204,12/03/2022,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,2,1.4,68.6,8.6
205,14/10/2023,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,7,1.2,38.8,-1.2
206,10/07/2023,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,4,13.2,426.8,56.8
207,01/12/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,4,3.2,76.8,6.8
208,08/08/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,2,3.9,126.1,6.1
209,19/08/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,4,0.6,19.4,-0.6
210,30/12/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,9,1,49,-1
211,17/07/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,1,4.5,85.5,5.5
212,07/10/2023,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,2,0.8,19.2,-0.8
213,22/04/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,2,0.8,19.2,-0.8
214,22/04/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,5,22.5,427.5,37.5
215,20/11/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,3,1.8,58.2,8.2
216,31/03/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,9,47.6,1142.4,102.4
217,29/08/2022,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,2,4.5,85.5,5.5
218,06/05/2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,6,2.7,87.3,7.3
219,10/08/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,3,12,288,38
220,24/04/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,2,0.2,9.8,-0.2
221,24/03/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,6,0.8,19.2,-0.8
222,26/03/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,4,0.6,19.4,-0.6
223,18/04/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,4,2.1,67.9,7.9
224,17/03/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,4,19.2,460.8,50.8
225,19/11/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,2,1.2,28.8,-1.2
226,18/11/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,1,0,0,0
227,22/04/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,5,12.4,607.6,97.6
228,22/04/2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,1,0.6,19.4,-0.6
229,17/02/2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,2,3.2,156.8,26.8
230,02/10/2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,8,7.8,382.2,22.2
231,21/07/2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,7,1,19,-1
232,18/01/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,2,9.2,220.8,10.8
233,19/10/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,3,24.8,595.2,85.2
234,13/09/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,2,0.2,9.8,-0.2
235,10/11/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,3,13,247,-3
236,26/11/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,3,24.8,595.2,95.2
237,02/01/2022,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,2,0.4,9.6,-0.4
238,19/01/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,5,1.2,28.8,-1.2
239,13/12/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,5,8.4,411.6,71.6
240,20/01/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,3,0.2,9.8,-0.2
241,25/04/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,2,0.9,29.1,-0.9
242,27/05/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,5,5.4,174.6,24.6
243,08/11/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,3,0,0,0
244,08/01/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,2,0.3,9.7,-0.3
245,20/04/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,7,40,1960,340
246,09/11/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,2,6.8,163.2,13.2
247,29/04/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,6,2.5,47.5,7.5
248,28/04/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,5,75,1425,45
249,26/09/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,4,0.9,29.1,9.1
250,18/08/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,2,16,304,4
251,19/09/2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,1,0.3,9.7,-0.3
252,28/05/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,13,134,3216,166
253,03/04/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,6,4,76,6
254,18/04/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,4,14.4,345.6,15.6
255,25/12/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,9,0.2,9.8,-0.2
256,26/11/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,2,1.6,78.4,8.4
257,25/04/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,5,1,49,9
258,08/04/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,6,26,624,34
259,10/02/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,3,1,19,-1
260,20/10/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,3,8.8,211.2,31.2
261,11/06/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,5,1,19,-1
262,29/08/2023,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,2,0,0,0
263,26/12/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,3,91.8,2968.2,278.2
264,14/06/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,7,75.6,2444.4,274.4
265,20/06/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,4,9.9,320.1,20.1
266,17/11/2022,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,2,3.2,76.8,6.8
267,25/10/2023,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,3,0.5,9.5,-0.5
268,19/05/2022,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.2,9.8,-0.2
269,10/08/2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,1,1.2,38.8,8.8
270,17/12/2023,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.8,58.2,8.2
271,24/01/2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,4,14.6,715.4,125.4
272,16/09/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,7,10.5,199.5,-0.5
273,29/11/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,3,0.4,9.6,-0.4
274,31/10/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,3,0.4,9.6,-0.4
275,05/02/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,2,0.3,9.7,-0.3
276,04/04/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,1,0.2,9.8,-0.2
277,20/10/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,2,0.4,9.6,-0.4
278,21/05/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,4,0.4,19.6,-0.4
279,10/03/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,6,1.2,58.8,8.8
280,17/05/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,3,1,19,-1
281,06/10/2022,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,5,0,0,0
282,06/05/2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,7,33.3,1076.7,26.7
283,05/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,5,52,988,38
284,28/07/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,5,7,133,3
285,11/12/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,5,12,228,18
286,01/08/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,6,1.5,28.5,-1.5
287,20/01/2022,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,7,7.5,242.5,12.5
288,05/06/2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,2,3.8,186.2,36.2
289,01/04/2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,5,48,912,102
290,23/01/2022,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,7,1,19,-1
291,12/10/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,8,0.6,19.4,-0.6
292,22/06/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,2,5.2,254.8,34.8
293,12/07/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,3,3.6,86.4,6.4
294,20/06/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,8,15,285,5
295,30/05/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,3,4.6,225.4,35.4
296,05/08/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,3,4.4,215.6,35.6
297,17/11/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004593,5,4,76,6
298,04/08/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,3,0.9,29.1,-0.9
299,25/09/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10002105,5,0.6,29.4,9.4
300,24/09/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,OFF-ST-10002756,8,21.6,1058.4,128.4
301,12/03/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004243,3,3,57,7
302,31/10/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,FUR-FU-10001861,4,3.2,76.8,6.8
303,29/06/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,OFF-BI-10002706,1,0.4,9.6,-0.4
304,12/09/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,3,8.8,211.2,31.2
305,08/01/2022,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002671,2,0.6,29.4,9.4
306,01/09/2023,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,OFF-AR-10003651,3,0.4,9.6,-0.4
307,12/10/2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10001072,3,2.5,47.5,-2.5
308,15/08/2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10002135,6,11.6,278.4,28.4
309,05/05/2022,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10002804,1,0,0,0
310,06/08/2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,4,1,19,-1
311,08/09/2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,2,18.8,451.2,51.2
312,30/05/2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001756,1,0.8,19.2,-0.8
313,13/01/2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Office Supplies,Labels,OFF-LA-10000634,3,0.3,9.7,-0.3
314,15/09/2023,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Furnishings,FUR-FU-10001588,3,1.8,88.2,8.2
315,12/05/2022,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002398,2,9,171,11
316,10/03/2022,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Paper,OFF-PA-10001937,3,1,19,-1
317,16/06/2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003373,4,2,98,8
318,13/03/2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10002602,1,2.8,137.2,17.2
319,28/01/2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10002927,2,79.8,3910.2,240.2
320,09/12/2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004093,6,8.4,271.6,41.6
321,12/07/2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10000892,4,10.8,349.2,49.2
322,28/05/2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002974,1,0.8,39.2,-0.8
323,02/01/2023,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10000624,2,0.5,9.5,-0.5
324,14/07/2022,Standard Class,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,OFF-BI-10004593,6,12.5,237.5,17.5
325,09/12/2023,Standard Class,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,TEC-AC-10001908,1,3,97,17
326,07/12/2022,Second Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10001967,1,0.8,19.2,-0.8
327,11/06/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10003645,3,8.7,281.3,11.3
328,01/10/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000675,2,2.5,47.5,7.5
